Date ,Index Identifier,Yields 
2021-06-30,S&P 500  Financials  Bond Index,0.0159
2021-07-01,S&P 500  Financials  Bond Index,0.0162
2021-07-02,S&P 500  Financials  Bond Index,0.0158
2021-07-06,S&P 500  Financials  Bond Index,0.0154
2021-07-07,S&P 500  Financials  Bond Index,0.0152
2021-07-08,S&P 500  Financials  Bond Index,0.015
2021-07-09,S&P 500  Financials  Bond Index,0.0156
2021-07-12,S&P 500  Financials  Bond Index,0.0157
2021-07-13,S&P 500  Financials  Bond Index,0.0161
2021-07-14,S&P 500  Financials  Bond Index,0.0156
2021-07-15,S&P 500  Financials  Bond Index,0.0153
2021-07-16,S&P 500  Financials  Bond Index,0.0154
2021-07-19,S&P 500  Financials  Bond Index,0.015
2021-07-20,S&P 500  Financials  Bond Index,0.0153
2021-07-21,S&P 500  Financials  Bond Index,0.0155
2021-07-22,S&P 500  Financials  Bond Index,0.0153
2021-07-23,S&P 500  Financials  Bond Index,0.0154
2021-07-26,S&P 500  Financials  Bond Index,0.0153
2021-07-27,S&P 500  Financials  Bond Index,0.0151
2021-07-28,S&P 500  Financials  Bond Index,0.0152
2021-07-29,S&P 500  Financials  Bond Index,0.0152
2021-07-30,S&P 500  Financials  Bond Index,0.0149
2021-08-02,S&P 500  Financials  Bond Index,0.0147
2021-08-03,S&P 500  Financials  Bond Index,0.0148
2021-08-04,S&P 500  Financials  Bond Index,0.0149
2021-08-05,S&P 500  Financials  Bond Index,0.0151
2021-08-06,S&P 500  Financials  Bond Index,0.0154
2021-08-09,S&P 500  Financials  Bond Index,0.0157
2021-08-10,S&P 500  Financials  Bond Index,0.016
2021-08-11,S&P 500  Financials  Bond Index,0.0159
2021-08-12,S&P 500  Financials  Bond Index,0.016
2021-08-13,S&P 500  Financials  Bond Index,0.0155
2021-08-16,S&P 500  Financials  Bond Index,0.0153
2021-08-17,S&P 500  Financials  Bond Index,0.0154
2021-08-18,S&P 500  Financials  Bond Index,0.0156
2021-08-19,S&P 500  Financials  Bond Index,0.0154
2021-08-20,S&P 500  Financials  Bond Index,0.0156
2021-08-23,S&P 500  Financials  Bond Index,0.0155
2021-08-24,S&P 500  Financials  Bond Index,0.0157
2021-08-25,S&P 500  Financials  Bond Index,0.0159
2021-08-26,S&P 500  Financials  Bond Index,0.0158
2021-08-27,S&P 500  Financials  Bond Index,0.0155
2021-08-30,S&P 500  Financials  Bond Index,0.0153
2021-08-31,S&P 500  Financials  Bond Index,0.0154
2021-09-01,S&P 500  Financials  Bond Index,0.0162
2021-09-02,S&P 500  Financials  Bond Index,0.016
2021-09-03,S&P 500  Financials  Bond Index,0.0162
2021-09-07,S&P 500  Financials  Bond Index,0.0165
2021-09-08,S&P 500  Financials  Bond Index,0.0163
2021-09-09,S&P 500  Financials  Bond Index,0.016
2021-09-10,S&P 500  Financials  Bond Index,0.0163
2021-09-13,S&P 500  Financials  Bond Index,0.016
2021-09-14,S&P 500  Financials  Bond Index,0.0158
2021-09-15,S&P 500  Financials  Bond Index,0.0159
2021-09-16,S&P 500  Financials  Bond Index,0.0161
2021-09-17,S&P 500  Financials  Bond Index,0.0163
2021-09-20,S&P 500  Financials  Bond Index,0.016
2021-09-21,S&P 500  Financials  Bond Index,0.0162
2021-09-22,S&P 500  Financials  Bond Index,0.0163
2021-09-23,S&P 500  Financials  Bond Index,0.0167
2021-09-24,S&P 500  Financials  Bond Index,0.0169
2021-09-27,S&P 500  Financials  Bond Index,0.0169
2021-09-28,S&P 500  Financials  Bond Index,0.0173
2021-09-29,S&P 500  Financials  Bond Index,0.0173
2021-09-30,S&P 500  Financials  Bond Index,0.0173
2021-10-01,S&P 500  Financials  Bond Index,0.0169
2021-10-04,S&P 500  Financials  Bond Index,0.0171
2021-10-05,S&P 500  Financials  Bond Index,0.0174
2021-10-06,S&P 500  Financials  Bond Index,0.0175
2021-10-07,S&P 500  Financials  Bond Index,0.0178
2021-10-08,S&P 500  Financials  Bond Index,0.0181
2021-10-12,S&P 500  Financials  Bond Index,0.0181
2021-10-13,S&P 500  Financials  Bond Index,0.0181
2021-10-14,S&P 500  Financials  Bond Index,0.0178
2021-10-15,S&P 500  Financials  Bond Index,0.0182
2021-10-18,S&P 500  Financials  Bond Index,0.0184
2021-10-19,S&P 500  Financials  Bond Index,0.0186
2021-10-20,S&P 500  Financials  Bond Index,0.0185
2021-10-21,S&P 500  Financials  Bond Index,0.0189
2021-10-22,S&P 500  Financials  Bond Index,0.019
2021-10-25,S&P 500  Financials  Bond Index,0.0188
2021-10-26,S&P 500  Financials  Bond Index,0.0187
2021-10-27,S&P 500  Financials  Bond Index,0.0182
2021-10-28,S&P 500  Financials  Bond Index,0.0186
2021-10-29,S&P 500  Financials  Bond Index,0.0186
2021-11-01,S&P 500  Financials  Bond Index,0.0189
2021-11-02,S&P 500  Financials  Bond Index,0.0186
2021-11-03,S&P 500  Financials  Bond Index,0.0187
2021-11-04,S&P 500  Financials  Bond Index,0.0181
2021-11-05,S&P 500  Financials  Bond Index,0.0177
2021-11-08,S&P 500  Financials  Bond Index,0.018
2021-11-09,S&P 500  Financials  Bond Index,0.0176
2021-11-10,S&P 500  Financials  Bond Index,0.0187
2021-11-12,S&P 500  Financials  Bond Index,0.019
2021-11-15,S&P 500  Financials  Bond Index,0.0194
2021-11-16,S&P 500  Financials  Bond Index,0.0195
2021-11-17,S&P 500  Financials  Bond Index,0.0194
2021-11-18,S&P 500  Financials  Bond Index,0.0193
2021-11-19,S&P 500  Financials  Bond Index,0.0191
2021-11-22,S&P 500  Financials  Bond Index,0.0199
2021-11-23,S&P 500  Financials  Bond Index,0.0202
2021-11-24,S&P 500  Financials  Bond Index,0.0203
2021-11-26,S&P 500  Financials  Bond Index,0.0192
2021-11-29,S&P 500  Financials  Bond Index,0.0196
2021-11-30,S&P 500  Financials  Bond Index,0.0192
2021-12-01,S&P 500  Financials  Bond Index,0.0194
2021-12-02,S&P 500  Financials  Bond Index,0.0198
2021-12-03,S&P 500  Financials  Bond Index,0.0191
2021-12-06,S&P 500  Financials  Bond Index,0.0196
2021-12-07,S&P 500  Financials  Bond Index,0.0197
2021-12-08,S&P 500  Financials  Bond Index,0.0198
2021-12-09,S&P 500  Financials  Bond Index,0.0198
2021-12-10,S&P 500  Financials  Bond Index,0.0199
2021-12-13,S&P 500  Financials  Bond Index,0.0195
2021-12-14,S&P 500  Financials  Bond Index,0.0198
2021-12-15,S&P 500  Financials  Bond Index,0.0201
2021-12-16,S&P 500  Financials  Bond Index,0.0195
2021-12-17,S&P 500  Financials  Bond Index,0.0196
2021-12-20,S&P 500  Financials  Bond Index,0.0198
2021-12-21,S&P 500  Financials  Bond Index,0.02
2021-12-22,S&P 500  Financials  Bond Index,0.0198
2021-12-23,S&P 500  Financials  Bond Index,0.0201
2021-12-27,S&P 500  Financials  Bond Index,0.02
2021-12-28,S&P 500  Financials  Bond Index,0.0199
2021-12-29,S&P 500  Financials  Bond Index,0.0202
2021-12-30,S&P 500  Financials  Bond Index,0.0199
2021-12-31,S&P 500  Financials  Bond Index,0.0197
2022-01-03,S&P 500  Financials  Bond Index,0.0206
2022-01-04,S&P 500  Financials  Bond Index,0.0208
2022-01-05,S&P 500  Financials  Bond Index,0.0212
2022-01-06,S&P 500  Financials  Bond Index,0.0216
2022-01-07,S&P 500  Financials  Bond Index,0.0218
2022-01-10,S&P 500  Financials  Bond Index,0.0221
2022-01-11,S&P 500  Financials  Bond Index,0.0219
2022-01-12,S&P 500  Financials  Bond Index,0.0218
2022-01-13,S&P 500  Financials  Bond Index,0.0218
2022-01-14,S&P 500  Financials  Bond Index,0.0225
2022-01-18,S&P 500  Financials  Bond Index,0.0233
2022-01-19,S&P 500  Financials  Bond Index,0.0229
2022-01-20,S&P 500  Financials  Bond Index,0.0231
2022-01-21,S&P 500  Financials  Bond Index,0.0227
2022-01-24,S&P 500  Financials  Bond Index,0.0228
2022-01-25,S&P 500  Financials  Bond Index,0.0231
2022-01-26,S&P 500  Financials  Bond Index,0.0234
2022-01-27,S&P 500  Financials  Bond Index,0.0238
2022-01-28,S&P 500  Financials  Bond Index,0.0239
2022-01-31,S&P 500  Financials  Bond Index,0.0239
2022-02-01,S&P 500  Financials  Bond Index,0.0239
2022-02-02,S&P 500  Financials  Bond Index,0.0237
2022-02-03,S&P 500  Financials  Bond Index,0.0244
2022-02-04,S&P 500  Financials  Bond Index,0.0256
2022-02-07,S&P 500  Financials  Bond Index,0.0254
2022-02-08,S&P 500  Financials  Bond Index,0.0257
2022-02-09,S&P 500  Financials  Bond Index,0.0254
2022-02-10,S&P 500  Financials  Bond Index,0.0268
2022-02-11,S&P 500  Financials  Bond Index,0.0266
2022-02-14,S&P 500  Financials  Bond Index,0.0271
2022-02-15,S&P 500  Financials  Bond Index,0.0273
2022-02-16,S&P 500  Financials  Bond Index,0.0275
2022-02-17,S&P 500  Financials  Bond Index,0.0273
2022-02-18,S&P 500  Financials  Bond Index,0.0272
2022-02-22,S&P 500  Financials  Bond Index,0.0279
2022-02-23,S&P 500  Financials  Bond Index,0.0281
2022-02-24,S&P 500  Financials  Bond Index,0.0284
2022-02-25,S&P 500  Financials  Bond Index,0.0283
2022-02-28,S&P 500  Financials  Bond Index,0.0271
2022-03-01,S&P 500  Financials  Bond Index,0.0262
2022-03-02,S&P 500  Financials  Bond Index,0.0278
2022-03-03,S&P 500  Financials  Bond Index,0.0277
2022-03-04,S&P 500  Financials  Bond Index,0.0275
2022-03-07,S&P 500  Financials  Bond Index,0.0285
2022-03-08,S&P 500  Financials  Bond Index,0.0299
2022-03-09,S&P 500  Financials  Bond Index,0.0303
2022-03-10,S&P 500  Financials  Bond Index,0.0311
2022-03-11,S&P 500  Financials  Bond Index,0.0313
2022-03-14,S&P 500  Financials  Bond Index,0.0325
2022-03-15,S&P 500  Financials  Bond Index,0.0326
2022-03-16,S&P 500  Financials  Bond Index,0.0324
2022-03-17,S&P 500  Financials  Bond Index,0.0316
2022-03-18,S&P 500  Financials  Bond Index,0.0313
2022-03-21,S&P 500  Financials  Bond Index,0.0326
2022-03-22,S&P 500  Financials  Bond Index,0.0329
2022-03-23,S&P 500  Financials  Bond Index,0.0323
2022-03-24,S&P 500  Financials  Bond Index,0.0327
2022-03-25,S&P 500  Financials  Bond Index,0.034
2022-03-28,S&P 500  Financials  Bond Index,0.0338
2022-03-29,S&P 500  Financials  Bond Index,0.0329
2022-03-30,S&P 500  Financials  Bond Index,0.0324
2022-03-31,S&P 500  Financials  Bond Index,0.0322
2022-04-01,S&P 500  Financials  Bond Index,0.033
2022-04-04,S&P 500  Financials  Bond Index,0.0331
2022-04-05,S&P 500  Financials  Bond Index,0.034
2022-04-06,S&P 500  Financials  Bond Index,0.0345
2022-04-07,S&P 500  Financials  Bond Index,0.0346
2022-04-08,S&P 500  Financials  Bond Index,0.0354
2022-04-11,S&P 500  Financials  Bond Index,0.0359
2022-04-12,S&P 500  Financials  Bond Index,0.0355
2022-04-13,S&P 500  Financials  Bond Index,0.0355
2022-04-14,S&P 500  Financials  Bond Index,0.0365
2022-04-18,S&P 500  Financials  Bond Index,0.0369
2022-04-19,S&P 500  Financials  Bond Index,0.0376
2022-04-20,S&P 500  Financials  Bond Index,0.0372
2022-04-21,S&P 500  Financials  Bond Index,0.0383
2022-04-22,S&P 500  Financials  Bond Index,0.0387
2022-04-25,S&P 500  Financials  Bond Index,0.038
2022-04-26,S&P 500  Financials  Bond Index,0.0375
2022-04-27,S&P 500  Financials  Bond Index,0.0378
2022-04-28,S&P 500  Financials  Bond Index,0.0385
2022-04-29,S&P 500  Financials  Bond Index,0.039
2022-05-02,S&P 500  Financials  Bond Index,0.04
2022-05-03,S&P 500  Financials  Bond Index,0.0397
2022-05-04,S&P 500  Financials  Bond Index,0.0389
2022-05-05,S&P 500  Financials  Bond Index,0.0397
2022-05-06,S&P 500  Financials  Bond Index,0.0404
2022-05-09,S&P 500  Financials  Bond Index,0.0403
2022-05-10,S&P 500  Financials  Bond Index,0.0399
2022-05-11,S&P 500  Financials  Bond Index,0.0394
2022-05-12,S&P 500  Financials  Bond Index,0.0388
2022-05-13,S&P 500  Financials  Bond Index,0.0398
2022-05-16,S&P 500  Financials  Bond Index,0.0395
2022-05-17,S&P 500  Financials  Bond Index,0.0405
2022-05-18,S&P 500  Financials  Bond Index,0.0401
2022-05-19,S&P 500  Financials  Bond Index,0.04
2022-05-20,S&P 500  Financials  Bond Index,0.0397
2022-05-23,S&P 500  Financials  Bond Index,0.04
2022-05-24,S&P 500  Financials  Bond Index,0.0389
2022-05-25,S&P 500  Financials  Bond Index,0.0382
2022-05-26,S&P 500  Financials  Bond Index,0.0377
2022-05-27,S&P 500  Financials  Bond Index,0.0377
2022-05-31,S&P 500  Financials  Bond Index,0.0381
2022-06-01,S&P 500  Financials  Bond Index,0.039
2022-06-02,S&P 500  Financials  Bond Index,0.0388
2022-06-03,S&P 500  Financials  Bond Index,0.0393
2022-06-06,S&P 500  Financials  Bond Index,0.0399
2022-06-07,S&P 500  Financials  Bond Index,0.0396
2022-06-08,S&P 500  Financials  Bond Index,0.04
2022-06-09,S&P 500  Financials  Bond Index,0.0404
2022-06-10,S&P 500  Financials  Bond Index,0.0421
2022-06-13,S&P 500  Financials  Bond Index,0.0447
2022-06-14,S&P 500  Financials  Bond Index,0.0458
2022-06-15,S&P 500  Financials  Bond Index,0.0448
2022-06-16,S&P 500  Financials  Bond Index,0.0445
2022-06-17,S&P 500  Financials  Bond Index,0.0444
2022-06-21,S&P 500  Financials  Bond Index,0.0448
2022-06-22,S&P 500  Financials  Bond Index,0.0441
2022-06-23,S&P 500  Financials  Bond Index,0.0436
2022-06-24,S&P 500  Financials  Bond Index,0.0439
2022-06-27,S&P 500  Financials  Bond Index,0.0445
2022-06-28,S&P 500  Financials  Bond Index,0.0448
2022-06-29,S&P 500  Financials  Bond Index,0.0441
2022-06-30,S&P 500  Financials  Bond Index,0.0434
2022-07-01,S&P 500  Financials  Bond Index,0.0431
2022-07-05,S&P 500  Financials  Bond Index,0.0426
2022-07-06,S&P 500  Financials  Bond Index,0.0435
2022-07-07,S&P 500  Financials  Bond Index,0.0438
2022-07-08,S&P 500  Financials  Bond Index,0.0443
2022-07-11,S&P 500  Financials  Bond Index,0.0436
2022-07-12,S&P 500  Financials  Bond Index,0.0434
2022-07-13,S&P 500  Financials  Bond Index,0.0437
2022-07-14,S&P 500  Financials  Bond Index,0.0441
2022-07-15,S&P 500  Financials  Bond Index,0.0438
2022-07-18,S&P 500  Financials  Bond Index,0.0438
2022-07-19,S&P 500  Financials  Bond Index,0.0444
2022-07-20,S&P 500  Financials  Bond Index,0.0444
2022-07-21,S&P 500  Financials  Bond Index,0.043
2022-07-22,S&P 500  Financials  Bond Index,0.0418
2022-07-25,S&P 500  Financials  Bond Index,0.0425
2022-07-26,S&P 500  Financials  Bond Index,0.0426
2022-07-27,S&P 500  Financials  Bond Index,0.0418
2022-07-28,S&P 500  Financials  Bond Index,0.0413
2022-07-29,S&P 500  Financials  Bond Index,0.0411
2022-08-01,S&P 500  Financials  Bond Index,0.0409
2022-08-02,S&P 500  Financials  Bond Index,0.0422
2022-08-03,S&P 500  Financials  Bond Index,0.0422
2022-08-04,S&P 500  Financials  Bond Index,0.0416
2022-08-05,S&P 500  Financials  Bond Index,0.0432
2022-08-08,S&P 500  Financials  Bond Index,0.0425
2022-08-09,S&P 500  Financials  Bond Index,0.0432
2022-08-10,S&P 500  Financials  Bond Index,0.0425
2022-08-11,S&P 500  Financials  Bond Index,0.0427
2022-08-12,S&P 500  Financials  Bond Index,0.0424
2022-08-15,S&P 500  Financials  Bond Index,0.0419
2022-08-16,S&P 500  Financials  Bond Index,0.0422
2022-08-17,S&P 500  Financials  Bond Index,0.0429
2022-08-18,S&P 500  Financials  Bond Index,0.0427
2022-08-19,S&P 500  Financials  Bond Index,0.0436
2022-08-22,S&P 500  Financials  Bond Index,0.0443
2022-08-23,S&P 500  Financials  Bond Index,0.0444
2022-08-24,S&P 500  Financials  Bond Index,0.0447
2022-08-25,S&P 500  Financials  Bond Index,0.0441
2022-08-26,S&P 500  Financials  Bond Index,0.0443
2022-08-29,S&P 500  Financials  Bond Index,0.0452
2022-08-30,S&P 500  Financials  Bond Index,0.0453
2022-08-31,S&P 500  Financials  Bond Index,0.0457
2022-09-01,S&P 500  Financials  Bond Index,0.0471
2022-09-02,S&P 500  Financials  Bond Index,0.0462
2022-09-06,S&P 500  Financials  Bond Index,0.0476
2022-09-07,S&P 500  Financials  Bond Index,0.047
2022-09-08,S&P 500  Financials  Bond Index,0.0471
2022-09-09,S&P 500  Financials  Bond Index,0.0474
2022-09-12,S&P 500  Financials  Bond Index,0.0474
2022-09-13,S&P 500  Financials  Bond Index,0.0486
2022-09-14,S&P 500  Financials  Bond Index,0.0487
2022-09-15,S&P 500  Financials  Bond Index,0.0492
2022-09-16,S&P 500  Financials  Bond Index,0.0493
2022-09-19,S&P 500  Financials  Bond Index,0.0498
2022-09-20,S&P 500  Financials  Bond Index,0.0504
2022-09-21,S&P 500  Financials  Bond Index,0.05
2022-09-22,S&P 500  Financials  Bond Index,0.0518
2022-09-23,S&P 500  Financials  Bond Index,0.0526
2022-09-26,S&P 500  Financials  Bond Index,0.0542
2022-09-27,S&P 500  Financials  Bond Index,0.0553
2022-09-28,S&P 500  Financials  Bond Index,0.0538
2022-09-29,S&P 500  Financials  Bond Index,0.0548
2022-09-30,S&P 500  Financials  Bond Index,0.0549
2022-10-03,S&P 500  Financials  Bond Index,0.0536
2022-10-04,S&P 500  Financials  Bond Index,0.0529
2022-10-05,S&P 500  Financials  Bond Index,0.0539
2022-10-06,S&P 500  Financials  Bond Index,0.0544
2022-10-07,S&P 500  Financials  Bond Index,0.0551
2022-10-11,S&P 500  Financials  Bond Index,0.056
2022-10-12,S&P 500  Financials  Bond Index,0.0563
2022-10-13,S&P 500  Financials  Bond Index,0.0573
2022-10-14,S&P 500  Financials  Bond Index,0.0579
2022-10-17,S&P 500  Financials  Bond Index,0.0579
2022-10-18,S&P 500  Financials  Bond Index,0.0577
2022-10-19,S&P 500  Financials  Bond Index,0.0591
2022-10-20,S&P 500  Financials  Bond Index,0.0597
2022-10-21,S&P 500  Financials  Bond Index,0.0594
2022-10-24,S&P 500  Financials  Bond Index,0.0591
2022-10-25,S&P 500  Financials  Bond Index,0.0582
2022-10-26,S&P 500  Financials  Bond Index,0.0575
2022-10-27,S&P 500  Financials  Bond Index,0.0568
2022-10-28,S&P 500  Financials  Bond Index,0.0575
2022-10-31,S&P 500  Financials  Bond Index,0.0579
2022-11-01,S&P 500  Financials  Bond Index,0.0576
2022-11-02,S&P 500  Financials  Bond Index,0.0575
2022-11-03,S&P 500  Financials  Bond Index,0.0584
2022-11-04,S&P 500  Financials  Bond Index,0.0584
2022-11-07,S&P 500  Financials  Bond Index,0.0588
2022-11-08,S&P 500  Financials  Bond Index,0.058
2022-11-09,S&P 500  Financials  Bond Index,0.0582
2022-11-10,S&P 500  Financials  Bond Index,0.0552
2022-11-14,S&P 500  Financials  Bond Index,0.0552
2022-11-15,S&P 500  Financials  Bond Index,0.0544
2022-11-16,S&P 500  Financials  Bond Index,0.0537
2022-11-17,S&P 500  Financials  Bond Index,0.0544
2022-11-18,S&P 500  Financials  Bond Index,0.0545
2022-11-21,S&P 500  Financials  Bond Index,0.0543
2022-11-22,S&P 500  Financials  Bond Index,0.0538
2022-11-23,S&P 500  Financials  Bond Index,0.0535
2022-11-25,S&P 500  Financials  Bond Index,0.0534
2022-11-28,S&P 500  Financials  Bond Index,0.0533
2022-11-29,S&P 500  Financials  Bond Index,0.0537
2022-11-30,S&P 500  Financials  Bond Index,0.0533
2022-12-01,S&P 500  Financials  Bond Index,0.0517
2022-12-02,S&P 500  Financials  Bond Index,0.0517
2022-12-05,S&P 500  Financials  Bond Index,0.0524
2022-12-06,S&P 500  Financials  Bond Index,0.0518
2022-12-07,S&P 500  Financials  Bond Index,0.0509
2022-12-08,S&P 500  Financials  Bond Index,0.0516
2022-12-09,S&P 500  Financials  Bond Index,0.052
2022-12-12,S&P 500  Financials  Bond Index,0.0523
2022-12-13,S&P 500  Financials  Bond Index,0.051
2022-12-14,S&P 500  Financials  Bond Index,0.0512
2022-12-15,S&P 500  Financials  Bond Index,0.0511
2022-12-16,S&P 500  Financials  Bond Index,0.0512
2013-01-01,S&P 500 Consumer Discretionary  Bond Index,0.0288
2013-01-02,S&P 500 Consumer Discretionary  Bond Index,0.0293
2013-01-03,S&P 500 Consumer Discretionary  Bond Index,0.0296
2013-01-04,S&P 500 Consumer Discretionary  Bond Index,0.0295
2013-01-07,S&P 500 Consumer Discretionary  Bond Index,0.0293
2013-01-08,S&P 500 Consumer Discretionary  Bond Index,0.0291
2013-01-09,S&P 500 Consumer Discretionary  Bond Index,0.0289
2013-01-10,S&P 500 Consumer Discretionary  Bond Index,0.0291
2013-01-11,S&P 500 Consumer Discretionary  Bond Index,0.029
2013-01-14,S&P 500 Consumer Discretionary  Bond Index,0.0289
2013-01-15,S&P 500 Consumer Discretionary  Bond Index,0.0288
2013-01-16,S&P 500 Consumer Discretionary  Bond Index,0.0289
2013-01-17,S&P 500 Consumer Discretionary  Bond Index,0.0294
2013-01-18,S&P 500 Consumer Discretionary  Bond Index,0.0291
